replica1,replica2,replica3,replica4,replica5,replica6,replica7,replica8,replica9,replica10,replica11,replica12,replica13,replica14,replica15,replica16,replica17,replica18,replica19,replica20,replica21,replica22,replica23,replica24,replica25
-21.4945,-20.7356,-20.7297,-19.9242,-20.729,-19.5724,-21.63,-19.8656,-21.7363,-22.1044,-20.6979,-20.0945,-23.4678,-22.6075,-19.6279,-24.9128,-20.9128,-21.0361,-21.1899,-20.8739,-22.0497,-20.838,-22.5073,-19.6594,-19.0248
-35.4885,-30.5995,-31.7297,-33.7415,-34.0894,-30.209,-30.8941,-33.595,-29.5264,-35.3626,-31.1998,-33.7943,-28.9411,-31.5983,-30.8303,-34.8301,-30.2616,-30.9789,-30.6042,-29.4311,-30.3759,-30.7034,-30.8593,-31.2727,-33.4827
-42.0917,-39.4549,-36.4975,-37.8876,-37.2378,-27.0641,-25.0825,-40.5472,-40.2824,-37.3206,-28.5555,-26.2703,-28.2932,-28.0295,-40.5166,-25.7952,-28.3231,-37.809,-38.4952,-28.2016,-36.3034,-26.7258,-28.1795,-37.3446,-26.2878
-27.0467,-24.6601,-27.0706,-26.2574,-27.426,-27.6599,-26.6279,-27.1775,-27.3683,-26.9306,-26.6102,-26.8199,-26.5498,-27.2819,-27.1883,-27.168,-27.6967,-26.5875,-27.76,-27.2862,-27.6311,-26.9219,-26.0502,-23.8826,-27.3316
-46.8412,-39.5531,-34.3948,-42.0734,-40.4509,-33.5342,-37.954,-38.5611,-37.4369,-42.447,-40.9252,-35.8091,-37.0252,-36.8599,-42.1204,-42.1037,-41.0549,-38.138,-36.605,-41.7621,-36.5996,-38.4464,-38.54,-37.2207,-38.8657
-32.7536,-33.6234,-34.185,-33.514,-36.157,-32.5894,-35.6714,-32.6587,-32.864,-31.3491,-35.619,-34.2121,-33.2637,-34.3347,-35.246,-32.9805,-33.2937,-32.7691,-34.3076,-33.0179,-34.3085,-33.2124,-33.5269,-33.9392,-33.1226
-30.0714,-29.5554,-29.4361,-29.0505,-29.0623,-27.7658,-29.4302,-28.8055,-28.5859,-28.0674,-28.7922,-29.2915,-28.9399,-28.8927,-28.351,-29.9518,-28.5686,-29.3959,-29.0585,-30.7432,-28.8069,-28.1763,-29.2726,-29.0824,-29.1775
-42.593,-41.0524,-43.2992,-40.7986,-38.5845,-40.8831,-41.8362,-43.7086,-38.7127,-43.4569,-43.5072,-42.5054,-42.1195,-41.7497,-42.5592,-39.2404,-47.1167,-42.7611,-40.9985,-41.8904,-41.3026,-43.796,-44.2181,-42.9001,-40.4131
-32.3443,-31.9912,-31.4719,-33.5674,-33.6244,-31.3723,-31.6745,-34.114,-30.2886,-33.0097,-27.0601,-31.4589,-34.645,-30.994,-34.8434,-29.7532,-33.3455,-31.3033,-29.9374,-32.4099,-31.6468,-32.3742,-35.5992,-27.9007,-29.3952
-21.2825,-23.4408,-25.4976,-23.7989,-24.6249,-21.766,-23.9931,-22.3539,-26.1686,-23.7541,-20.8613,-25.4025,-23.1602,-27.1826,-24.1514,-24.5793,-21.4627,-23.215,-22.3627,-22.1986,-22.7946,-22.7593,-22.1174,-24.7389,-22.9741
-33.5292,-30.6439,-33.7615,-33.6144,-28.5773,-33.6563,-34.154,-29.0733,-29.018,-33.2749,-30.3695,-32.7271,-32.4597,-32.3038,-33.226,-29.5468,-32.4483,-33.472,-33.7813,-30.1266,-32.2558,-29.7017,-28.9442,-29.2151,-30.9519
-22.1841,-24.1754,-24.0539,-19.4649,-19.8296,-19.2487,-23.2173,-22.2156,-21.6776,-22.52,-19.7498,-21.7438,-22.9014,-22.9217,-20.8988,-24.2405,-20.9223,-22.5913,-24.0775,-21.5398,-23.2432,-24.0687,-22.2249,-20.8604,-24.4564
-41.2473,-38.4392,-43.6738,-40.1284,-41.3893,-41.164,-41.0862,-41.3472,-37.2266,-40.7777,-40.8149,-44.7031,-42.0855,-39.756,-39.6807,-40.7476,-40.4487,-40.3854,-42.1762,-37.3066,-40.7519,-39.6297,-42.1432,-39.7223,-39.9559
-25.1003,-28.6058,-24.2984,-25.9725,-23.293,-24.1037,-23.7539,-25.3315,-26.9129,-20.1948,-22.4,-19.979,-27.866,-24.6372,-24.4229,-24.1626,-27.4011,-24.1967,-21.2127,-25.6553,-24.9884,-24.1725,-24.5127,-24.9925,-26.7909
-34.0779,-41.7061,-34.0105,-34.5052,-44.1091,-39.7614,-42.9501,-46.5711,-41.629,-42.4991,-43.1664,-40.1138,-41.843,-34.8251,-43.3327,-43.5213,-42.2401,-42.6841,-41.8624,-43.0266,-40.8527,-41.4217,-34.9641,-43.909,-42.0391
-39.1324,-39.5978,-36.91,-38.213,-39.4043,-39.5032,-39.8014,-39.83,-39.2865,-39.7483,-36.8534,-40.0487,-39.1547,-38.3389,-37.0989,-38.638,-38.3949,-40.223,-39.9601,-41.2827,-40.7395,-38.9836,-37.5394,-37.7418,-38.4594
-26.2624,-25.6497,-25.609,-22.7985,-24.8702,-22.4364,-24.3634,-24.6631,-24.9432,-23.2962,-25.3456,-24.913,-24.7538,-25.5107,-24.4083,-25.0039,-24.0471,-25.1634,-23.9578,-25.9426,-23.7595,-22.9157,-25.9035,-25.2827,-25.9329
-27.6752,-28.0891,-26.9767,-27.7218,-30.2327,-28.6023,-28.8063,-34.6537,-27.6957,-34.211,-27.5441,-26.4001,-27.6955,-27.8613,-33.7897,-26.6231,-26.5452,-26.932,-32.6909,-31.1134,-26.8764,-27.9819,-27.2613,-26.9114,-31.3727
-16.3006,-16.7732,-15.1123,-17.5485,-15.4558,-17.0174,-16.6414,-17.9202,-19.9135,-18.3807,-12.2112,-17.1537,-17.1887,-16.4077,-16.3025,-14.8659,-16.8459,-19.4978,-16.7892,-14.8446,-15.6823,-16.3,-17.7541,-16.9378,-15.9627
-23.0543,-24.1223,-24.2982,-26.258,-22.8522,-23.4714,-24.0897,-25.3676,-25.7682,-23.3618,-26.4031,-23.591,-26.8844,-24.6098,-23.8443,-24.793,-23.5177,-23.9552,-24.9023,-25.9092,-24.8857,-23.3879,-23.6249,-25.1614,-25.1847
-26.7716,-28.2083,-27.8536,-26.8844,-26.5524,-28.4874,-27.8145,-25.1153,-28.8461,-26.5759,-29.0264,-26.3353,-29.7503,-23.2162,-31.1707,-26.8322,-28.6262,-28.1575,-29.9661,-30.4046,-32.2525,-27.3273,-24.4997,-25.0166,-24.9241
-12.5589,-10.1419,-15.4471,-14.5488,-6.2162,-10.3707,-9.8926,-8.3726,-15.5062,-4.5277,-9.788,-10.8428,-8.9996,-13.5919,-6.7766,-13.7774,-16.9073,-14.9151,-10.7123,-12.3824,-10.5215,-8.0959,-6.0555,-7.3511,-8.5608
-19.3598,-18.9845,-19.8843,-19.9836,-19.3715,-20.6147,-19.3357,-20.0898,-20.1827,-20.2798,-18.9747,-19.9144,-20.5811,-20.0263,-20.2962,-20.2178,-19.4958,-19.6236,-19.2528,-20.3158,-19.3954,-20.3404,-19.1957,-20.1076,-19.7583
-39.2537,-39.1908,-39.3411,-42.843,-44.8103,-38.72,-40.5157,-43.0431,-41.4608,-43.6441,-40.486,-41.1886,-39.4495,-39.8886,-40.1718,-42.4671,-38.8735,-42.4358,-44.2814,-40.0211,-39.7193,-41.0878,-37.6295,-40.4136,-39.2009
-39.466,-44.3272,-40.0007,-42.4144,-41.1286,-43.7424,-41.8604,-41.108,-41.7815,-40.0232,-39.8041,-42.3476,-40.6601,-39.5479,-38.8985,-40.221,-42.063,-41.5637,-44.2006,-41.0664,-39.8853,-41.7727,-40.7776,-46.4185,-40.8536
-23.9375,-21.1847,-23.0387,-21.5412,-23.3461,-23.1754,-25.2498,-22.2175,-25.4072,-22.1226,-25.1656,-22.4483,-23.3367,-21.6273,-25.1214,-21.5671,-24.3254,-24.2233,-25.1131,-22.4543,-23.6504,-21.715,-24.5643,-22.6256,-25.3298
-32.1113,-30.5142,-24.243,-26.9568,-22.1446,-24.734,-27.1728,-25.5693,-24.6721,-28.0533,-32.1416,-24.8991,-24.1656,-25.5312,-27.8489,-25.0741,-29.7281,-19.2785,-15.7225,-25.2498,-27.558,-29.7405,-29.1147,-17.7812,-31.582
-28.7628,-29.8945,-26.9434,-28.6497,-27.2606,-24.072,-24.1698,-27.4079,-27.0155,-29.2493,-23.5223,-27.7524,-19.7862,-27.558,-23.3111,-24.2272,-29.9266,-26.2165,-28.3248,-26.5884,-29.64,-23.3037,-28.0446,-23.0298,-27.2962
-32.3031,-27.1328,-29.0452,-27.5003,-29.8748,-27.095,-29.3591,-28.8087,-25.622,-26.0334,-31.8793,-29.6268,-26.7262,-28.4804,-26.8646,-33.347,-28.3956,-29.3784,-21.2559,-28.4217,-27.4401,-27.9701,-29.0774,-30.2948,-27.8793
-26.7099,-25.6978,-25.0027,-24.0501,-28.2844,-28.5819,-25.2514,-26.3947,-23.6936,-22.1423,-28.6401,-28.9255,-26.8711,-27.9709,-29.5336,-25.1586,-25.7911,-28.0426,-27.2927,-28.4094,-28.3882,-28.3933,-28.594,-28.9571,-27.2086
-22.6868,-24.7183,-20.1087,-26.4373,-23.7175,-24.7597,-18.2562,-20.2903,-24.1684,-23.2916,-24.9263,-25.4896,-24.6334,-25.8545,-23.3656,-26.0749,-23.5812,-23.3269,-25.345,-23.6251,-24.0478,-24.4556,-23.5261,-23.4229,-23.5302
-27.2971,-27.8847,-28.04,-27.9408,-28.0279,-27.5505,-28.1117,-26.3024,-28.3546,-27.299,-26.9368,-27.3926,-28.3934,-28.2197,-28.7779,-26.8511,-29.1237,-28.7056,-28.6613,-28.0847,-28.456,-28.3134,-27.634,-28.7098,-28.5973
-25.3671,-28.5304,-29.125,-25.9648,-25.9141,-26.7593,-29.1249,-25.9757,-29.1777,-28.8635,-25.453,-26.0675,-25.0267,-30.8825,-29.389,-25.9273,-29.6404,-27.9205,-30.0208,-24.5066,-25.4782,-29.6282,-26.2786,-26.5059,-24.414
-35.4523,-30.2563,-28.8299,-31.6849,-27.2504,-33.2984,-33.4058,-32.6883,-35.704,-33.3672,-33.9114,-34.8911,-31.6694,-30.5621,-32.8727,-33.7179,-32.2062,-34.5306,-32.7313,-32.667,-33.7705,-26.9403,-35.4894,-29.5574,-35.2668
-24.8609,-25.7687,-25.4501,-25.7456,-25.8028,-25.8342,-25.907,-25.7075,-25.8113,-25.8035,-25.649,-26.3019,-26.1056,-25.8066,-24.7403,-25.6922,-25.5555,-25.5432,-25.9531,-25.8703,-24.8767,-25.9386,-26.1786,-26.4358,-25.6896
-33.3301,-30.5845,-34.0418,-35.991,-33.8606,-34.0473,-34.6611,-33.6522,-32.8733,-36.8066,-29.9616,-34.7239,-32.1078,-35.6454,-36.9041,-34.9718,-34.5159,-37.1786,-33.6569,-33.8324,-34.4313,-34.1626,-33.5194,-33.7593,-33.6799
-23.0815,-28.4281,-28.314,-26.9536,-25.0589,-29.8805,-25.9716,-28.3802,-30.5086,-25.4723,-22.0437,-29.1088,-24.7212,-23.6259,-24.4355,-28.5619,-29.5818,-25.67,-27.7835,-23.7263,-25.4376,-27.6993,-22.1703,-27.7305,-27.5223
-30.4557,-27.2133,-29.1366,-29.9962,-28.9343,-27.8116,-28.11,-28.391,-27.4948,-28.0852,-28.06,-28.7947,-28.7219,-28.9365,-29.3759,-30.393,-27.9141,-28.0484,-28.4927,-28.1132,-27.5916,-26.2053,-27.5673,-27.0477,-28.0799
-29.819,-27.2874,-26.9297,-26.9999,-27.4208,-27.9246,-27.3631,-27.2906,-27.1932,-27.2983,-26.5463,-27.5401,-29.3584,-27.9451,-27.9663,-27.6805,-26.8283,-27.2465,-26.0111,-27.32,-27.1252,-27.9556,-27.1994,-27.8637,-28.2162
-31.0364,-30.7162,-30.914,-30.8649,-28.557,-30.6816,-30.5184,-31.1177,-29.8238,-31.5272,-30.5136,-31.2362,-30.8845,-30.8784,-31.4032,-30.5281,-30.4178,-30.6821,-30.9967,-30.3715,-31.0603,-31.318,-30.7438,-30.8954,-30.713
-42.0606,-46.7478,-42.3572,-44.233,-41.1939,-41.6422,-46.9665,-43.0355,-46.3666,-51.1784,-47.3624,-42.4755,-49.3496,-47.1133,-43.7915,-45.0892,-45.4745,-46.3231,-45.6635,-46.0706,-44.5033,-46.0907,-42.6993,-46.1507,-45.3429
-21.2731,-22.9523,-29.6872,-18.5113,-16.4668,-20.7898,-19.6155,-24.8287,-19.507,-20.1704,-20.1771,-34.6554,-23.6065,-21.3262,-20.4201,-8.0875,-21.3315,-24.3015,-17.2082,-23.9992,-20.3869,-12.067,-33.5466,-17.0238,-20.6867
-33.6367,-35.2858,-34.1839,-35.8911,-34.4596,-38.3532,-33.9069,-34.4985,-37.0257,-36.4624,-35.39,-33.2112,-35.2411,-36.1935,-32.8521,-35.8547,-35.5259,-35.9777,-35.8698,-38.7383,-34.4964,-39.4089,-35.5151,-34.5501,-36.5663
-31.2051,-37.0259,-36.3389,-39.2659,-36.9898,-35.7131,-36.2991,-37.1124,-37.9394,-32.6828,-37.0439,-40.0034,-37.4548,-37.155,-35.0644,-36.8211,-37.6951,-36.4824,-34.6202,-36.666,-37.6757,-37.0203,-39.1883,-39.2572,-38.7088
-22.8936,-30.4569,-29.5133,-34.5454,-29.186,-28.9217,-30.2109,-33.9037,-27.5703,-37.977,-28.5454,-30.2206,-23.6129,-29.2076,-25.7191,-28.8973,-29.0467,-28.858,-28.3103,-31.7709,-29.1274,-26.1296,-33.6347,-26.3113,-29.313
-30.2853,-30.5261,-31.7084,-30.4829,-30.2636,-32.1344,-32.0408,-31.948,-32.6298,-30.4479,-29.8008,-32.7608,-30.3562,-31.6097,-30.8286,-32.1461,-30.9885,-33.1797,-31.3329,-31.5755,-28.7982,-29.7224,-32.8334,-30.5807,-30.6923
-18.1688,-29.6024,-19.9111,-24.739,-25.4887,-22.308,-27.6748,-21.749,-23.7409,-18.6289,-18.3816,-26.369,-29.0569,-23.0124,-18.8633,-21.2855,-17.3684,-19.1811,-19.0137,-29.2262,-27.4525,-21.6289,-17.4238,-23.6244,-23.7328
-23.4792,-18.7819,-21.1888,-17.0511,-22.7127,-22.2657,-23.4702,-22.9418,-22.7389,-22.655,-22.6983,-22.5688,-23.682,-22.2929,-21.3019,-22.5078,-22.9785,-24.2896,-22.3905,-24.0454,-23.7605,-21.2454,-19.939,-21.687,-22.6588
-34.0749,-29.4737,-34.5234,-33.5572,-32.179,-33.4435,-29.9287,-30.7451,-32.425,-32.0985,-30.5472,-31.893,-31.6117,-31.9228,-31.2666,-29.6212,-30.5239,-30.375,-30.467,-30.851,-31.2646,-31.6356,-30.6897,-31.8987,-32.5975
-36.2981,-37.5645,-38.4362,-42.8896,-36.9657,-36.8653,-38.4101,-39.8046,-38.2976,-36.1102,-37.1856,-34.8975,-37.5319,-38.4749,-33.8158,-40.7645,-43.4418,-36.8,-40.2107,-36.6099,-35.2528,-38.5063,-38.9872,-35.1541,-37.5452
-23.4508,-20.1198,-20.5463,-16.1191,-23.7711,-21.1304,-22.3845,-21.8422,-23.1496,-13.1585,-21.2375,-22.8816,-17.7361,-20.7361,-14.0053,-17.3388,-18.1647,-22.2556,-20.8285,-22.1959,-16.3667,-24.0568,-16.5234,-16.6502,-22.2048
-27.0412,-27.3428,-26.0574,-27.2729,-26.1368,-26.5256,-30.4648,-26.2938,-24.3004,-26.9945,-27.2768,-27.0637,-28.6119,-26.8492,-29.358,-26.395,-28.8792,-27.1898,-27.566,-29.4295,-29.7315,-26.7555,-30.2985,-26.7723,-25.7245
-21.8571,-18.0578,-19.7976,-21.8508,-22.0807,-19.9194,-19.5157,-21.9391,-22.0716,-21.8345,-20.5767,-21.4222,-21.9404,-17.6465,-20.4081,-20.8807,-21.0935,-22.924,-21.0675,-20.3207,-19.5313,-21.5203,-20.4567,-18.9967,-21.9114
-24.7917,-23.8929,-27.8925,-29.7556,-29.4117,-20.6665,-23.6884,-24.9637,-21.6969,-11.9328,-26.7365,-24.7863,-24.6334,-27.6818,-23.9262,-24.2368,-19.0387,-25.2819,-26.2813,-24.4452,-26.4505,-26.6644,-25.2131,-23.707,-25.9006
-34.0023,-33.7905,-34.8749,-32.7379,-34.2942,-33.9171,-33.5169,-33.301,-34.2206,-34.0422,-33.493,-34.455,-33.6047,-34.5819,-34.6018,-34.7207,-33.7626,-34.1042,-33.7099,-35.143,-33.6714,-32.9857,-34.2697,-33.1677,-34.0977
-21.878,-14.3911,-30.4734,-23.7191,-20.2033,-12.8526,-23.253,-25.0707,-22.644,-23.4637,-19.7111,-23.434,-24.3216,-22.0912,-20.5732,-21.8869,-25.1372,-23.5707,-19.5391,-24.7227,-21.2278,-22.0798,-20.6398,-24.8291,-27.8711
-23.8099,-22.5465,-23.2828,-23.6202,-23.7584,-23.7384,-22.9554,-24.16,-19.1558,-22.0936,-22.7571,-23.6854,-23.4344,-20.7536,-23.6456,-21.6294,-24.984,-18.2756,-26.0868,-22.5354,-24.0126,-23.7787,-23.6754,-19.9863,-24.04
-16.833,-16.3915,-19.1438,-16.8048,-17.6095,-20.468,-17.7246,-18.4539,-15.6797,-19.5406,-16.0164,-17.1852,-15.6953,-19.9118,-20.2104,-21.1777,-16.0663,-19.8982,-16.5312,-18.7038,-17.6304,-22.2492,-21.8078,-17.71,-19.2507
-28.0329,-29.7047,-28.1826,-30.4519,-28.8922,-26.5479,-28.5317,-27.9959,-30.034,-27.9146,-28.9335,-27.5244,-30.1673,-27.8816,-27.8996,-29.6224,-29.9836,-25.6835,-29.8752,-28.8908,-30.3148,-29.8654,-27.5249,-27.1902,-27.4096
-39.2731,-41.0542,-38.4361,-41.0038,-39.6282,-43.4711,-41.7497,-40.6593,-36.8595,-41.8393,-38.7843,-36.5138,-43.0891,-37.306,-39.0912,-38.4516,-38.6254,-35.2582,-39.9026,-39.4928,-40.668,-42.4084,-41.4726,-43.5175,-41.3803
-30.4445,-27.6154,-30.1536,-27.5055,-24.2383,-31.671,-28.0731,-28.5627,-27.72,-28.3023,-22.3473,-28.54,-27.9361,-21.23,-21.476,-28.3174,-28.2443,-26.0496,-26.7934,-30.2168,-28.2296,-26.6206,-27.8446,-27.3237,-31.9666
-37.1038,-38.632,-37.704,-36.1332,-37.7451,-39.5775,-37.7865,-37.3003,-37.2643,-37.5269,-38.5602,-36.9664,-38.1154,-37.4526,-37.7784,-36.851,-36.0696,-37.8384,-37.5919,-37.2403,-37.8673,-37.7148,-36.9773,-36.7885,-37.2998
-36.8725,-36.4385,-33.298,-33.1855,-35.5131,-29.4336,-32.8411,-27.6585,-34.2062,-31.3321,-32.2792,-34.2072,-33.2584,-38.5501,-36.6869,-36.7814,-29.9265,-38.9053,-35.2402,-34.4288,-33.9664,-34.3767,-34.1057,-35.7836,-33.577
-25.906,-26.8007,-23.1144,-26.2664,-26.6057,-25.9043,-25.9558,-25.6516,-23.6352,-25.9867,-24.8503,-24.816,-24.8788,-26.6244,-27.4705,-23.3606,-26.7418,-25.7896,-23.2216,-27.6133,-27.0096,-25.5186,-25.7619,-24.2987,-25.5077
-35.9957,-36.1064,-40.3784,-30.3316,-39.3018,-37.6612,-33.688,-39.0706,-40.4445,-36.2074,-33.9286,-34.1636,-29.2404,-32.3607,-39.3818,-36.4117,-41.7971,-36.672,-31.7815,-40.0517,-32.2249,-38.2829,-40.2366,-36.7724,-39.6426
-39.1398,-36.1401,-38.0301,-38.83,-36.8642,-39.4327,-38.6038,-35.6179,-38.9446,-39.2634,-38.7695,-41.2021,-46.3566,-39.4515,-36.5515,-38.6783,-39.0163,-36.0941,-37.0815,-38.9036,-36.6118,-42.826,-38.9881,-39.5543,-37.617
-26.7205,-24.3706,-22.51,-25.7001,-25.3252,-27.9775,-26.4865,-24.199,-27.7307,-26.654,-26.0863,-26.404,-26.1376,-25.6578,-30.1102,-25.4153,-24.0784,-24.2006,-22.9957,-24.3921,-28.0137,-24.6799,-23.6189,-24.6929,-23.2852
-34.1754,-33.8445,-34.9913,-33.6297,-34.3144,-35.0981,-34.3955,-33.4702,-33.9235,-34.139,-35.0337,-33.5391,-35.184,-33.3542,-34.618,-33.67,-33.8154,-34.3149,-34.0699,-34.1942,-34.3762,-31.8717,-34.4604,-35.1578,-34.8602
-35.7252,-34.9292,-34.6797,-33.3786,-34.3249,-34.3432,-36.0745,-34.7711,-32.8998,-32.4819,-34.6489,-32.3912,-32.63,-35.2145,-32.6876,-34.3428,-34.721,-32.7935,-31.7286,-33.2709,-35.5025,-30.5228,-33.6118,-33.4798,-33.2129
-35.0913,-33.479,-32.9287,-32.5676,-32.1838,-35.1057,-35.0363,-32.4564,-34.5765,-31.8942,-32.3693,-33.717,-33.0313,-32.2884,-33.894,-32.1073,-34.5371,-36.3118,-34.0554,-33.2933,-34.0028,-33.6055,-30.7266,-33.4676,-31.7052
-27.7814,-30.1421,-26.3394,-29.3209,-28.6665,-30.3724,-27.6762,-29.0548,-27.1528,-28.7088,-26.7103,-28.0029,-26.2701,-28.766,-28.6414,-25.0648,-29.2564,-28.6603,-28.0781,-28.0859,-28.6859,-30.3182,-28.051,-26.6179,-28.2391
-33.088,-22.7743,-37.6324,-30.2952,-28.7967,-42.21,-31.549,-37.9811,-41.2937,-38.8421,-23.4881,-32.4957,-39.1789,-32.0905,-40.0755,-30.2561,-50.1311,-43.7473,-30.016,-35.0476,-41.5913,-29.6847,-38.567,-31.1757,-25.7542
-35.0803,-33.6513,-32.6745,-34.8532,-33.5545,-30.0827,-28.9339,-30.8102,-27.6027,-32.1371,-38.7754,-33.6839,-36.0817,-33.844,-34.8759,-37.2155,-37.3178,-37.9676,-35.9165,-32.1731,-29.9799,-34.0794,-30.5898,-37.5359,-30.9482
-26.0554,-31.022,-28.5865,-24.5473,-26.7634,-29.4085,-32.3684,-30.4435,-30.3272,-27.6097,-28.1042,-30.5357,-28.1641,-25.4412,-24.719,-28.7717,-26.003,-27.3995,-28.5267,-29.3867,-30.4985,-28.7734,-31.1576,-30.7127,-27.7418
-12.5632,-8.2697,-2.8602,-20.1858,-13.0703,-23.3922,-9.7264,-12.2084,-21.3556,-12.7843,-20.4963,-13.8588,-11.1653,-15.2567,-12.3636,-16.7411,-15.8257,-21.4294,-19.6143,-20.6359,-10.6803,-10.6096,-13.5878,-22.4892,-18.3421
-35.6783,-37.0401,-38.838,-26.3919,-39.1392,-39.7531,-36.3514,-39.8263,-35.237,-36.6467,-36.4183,-36.5262,-40.8385,-32.7957,-41.0179,-39.7247,-39.6244,-27.9398,-38.6488,-35.4909,-34.4015,-39.8782,-38.9573,-35.7338,-38.3316
-34.4035,-32.37,-32.5237,-40.145,-34.884,-31.5799,-32.5115,-30.6388,-31.4265,-34.292,-31.6723,-33.3607,-34.2543,-33.9134,-29.7813,-33.1483,-35.1365,-29.873,-30.2572,-33.7703,-31.888,-30.4443,-32.2739,-31.0277,-34.0273
-21.1499,-21.9608,-21.1242,-21.8683,-22.2659,-21.2718,-18.6861,-22.32,-21.3561,-21.9763,-21.6705,-22.4733,-21.6235,-21.584,-22.1416,-21.9509,-22.201,-22.0722,-21.0657,-19.7656,-21.3036,-22.1143,-21.436,-22.1126,-21.0793
-22.2258,-23.5021,-21.0191,-26.0334,-24.3603,-23.9861,-24.7021,-24.7745,-23.1344,-29.9828,-22.0574,-23.2435,-29.0465,-29.3635,-22.4785,-26.2248,-23.4863,-19.6888,-26.9241,-21.3897,-26.8249,-25.9178,-24.1391,-23.9797,-25.3238
-19.4757,-19.4263,-19.2366,-21.5785,-19.6606,-20.157,-16.5225,-20.3671,-21.2439,-19.8581,-21.4453,-18.7197,-20.0364,-20.7755,-19.9874,-19.3926,-19.1162,-20.1112,-20.7756,-19.7819,-20.6448,-19.6939,-20.216,-19.5672,-21.3848
-33.7651,-33.9386,-34.7593,-31.4878,-32.666,-34.5484,-33.6508,-33.2211,-33.8417,-34.1115,-33.7642,-30.7027,-34.4245,-31.9896,-36.1969,-36.0128,-33.9251,-32.5896,-31.3272,-32.4394,-32.7022,-34.6924,-33.8386,-32.878,-35.1462
-29.295,-31.1193,-29.9686,-29.5455,-28.0749,-30.3263,-28.4778,-31.0421,-28.6987,-28.1569,-30.8641,-28.7387,-29.234,-28.1971,-29.9401,-32.5232,-29.118,-28.9789,-30.1499,-27.5308,-28.0711,-30.9149,-28.5802,-28.189,-29.0517
-40.0726,-40.303,-35.7387,-39.3504,-39.1757,-39.0463,-37.9195,-36.4722,-40.8223,-38.0362,-38.503,-38.9537,-37.3981,-41.2166,-34.673,-41.4538,-43.9355,-38.7603,-38.6495,-39.68,-37.4856,-39.3432,-40.4721,-38.7616,-36.3613
-26.1447,-26.2097,-26.4118,-28.0515,-24.8194,-26.4231,-26.7803,-27.2211,-28.1582,-26.2921,-24.157,-28.3724,-25.6514,-22.8824,-25.803,-26.7243,-26.8966,-28.065,-24.7766,-24.3617,-26.9597,-26.7149,-27.568,-25.3609,-26.39
-46.0254,-43.0597,-48.4012,-44.5266,-46.7783,-45.2466,-42.4269,-49.7746,-47.1395,-43.5378,-43.3724,-46.1784,-41.9094,-43.3545,-39.3419,-54.9103,-40.8352,-38.501,-46.7106,-39.3365,-54.5259,-41.2622,-42.1813,-45.2938,-26.9938
-21.4967,-20.3312,-19.3334,-18.8662,-19.928,-19.845,-20.2426,-20.8,-19.5107,-21.1802,-22.5421,-19.9861,-19.6874,-21.3299,-20.4057,-21.0781,-20.5325,-20.3101,-19.7817,-21.1778,-19.9553,-20.1592,-19.0042,-18.9284,-20.3435
-36.8958,-38.0729,-43.7134,-38.0673,-41.4983,-36.0164,-36.9744,-37.6074,-38.2434,-38.0664,-36.1116,-33.9458,-35.509,-39.663,-36.3337,-38.1666,-36.6656,-38.6762,-38.8455,-38.6933,-39.4211,-46.596,-40.3909,-37.3397,-39.1304
-17.8243,-18.8757,-16.4657,-17.0688,-18.2612,-17.9138,-17.5422,-18.29,-16.6059,-18.6627,-17.4826,-18.0305,-17.8218,-19.6984,-17.9109,-17.7639,-17.8887,-18.2466,-17.3031,-18.0748,-17.3809,-18.7059,-18.1614,-16.9983,-15.7017
-28.2664,-30.7935,-32.3604,-28.3492,-32.3866,-29.8116,-31.5038,-30.4484,-28.9851,-30.5479,-28.0172,-31.0292,-31.4374,-29.1233,-30.3306,-31.1424,-30.7061,-32.0767,-30.1987,-30.7349,-28.8115,-30.2214,-30.6216,-31.76,-31.0384
-35.0841,-34.7993,-35.7669,-34.3691,-37.8624,-36.2728,-33.9179,-36.135,-35.5024,-35.6504,-34.3217,-33.7349,-36.9364,-36.1862,-35.5766,-36.3849,-35.471,-33.0166,-35.7197,-35.1239,-36.3851,-35.4351,-33.2109,-36.9387,-36.7557
-32.7399,-31.7849,-32.6209,-34.0039,-33.8285,-35.3696,-32.5983,-32.8392,-33.2991,-32.5272,-33.5578,-35.7604,-31.947,-32.8665,-33.3914,-36.4423,-32.4122,-31.4859,-33.0655,-32.1937,-32.8875,-32.4662,-34.9846,-33.789,-32.4693
-30.2538,-31.052,-29.3898,-29.3541,-30.0174,-31.4195,-32.2539,-29.4811,-28.5752,-31.9712,-31.5014,-31.6085,-29.7863,-27.7253,-31.7895,-31.2585,-32.1385,-30.6819,-29.122,-28.3587,-27.5511,-33.6228,-28.8031,-29.5927,-27.9635
-18.9254,-20.7745,-22.2767,-20.1709,-20.4559,-20.6904,-22.5303,-20.5439,-21.238,-21.6494,-20.3807,-19.9874,-21.5152,-18.8829,-20.559,-19.1426,-22.2333,-21.7044,-20.7269,-21.5756,-21.1744,-21.058,-21.7386,-21.9549,-21.8143
-28.6678,-29.1973,-24.2542,-31.2591,-27.0439,-26.831,-29.1403,-26.0411,-31.9194,-29.0093,-32.4626,-29.4726,-27.4431,-32.245,-27.9305,-30.4096,-27.2279,-29.8438,-26.7473,-34.0015,-28.5055,-28.9121,-35.1257,-28.4586,-28.1214
